Income,Age,Dependents,Loan_Repayment,Eating_Out,Entertainment,Healthcare,Rent,Groceries,Disposable_Income,Desired_Savings,probabilidade_risco,classificacao_binaria,nivel_risco
64412.72701638214,49,2,0.0,1979.019155249166,2264.108426436236,2489.3325352182947,12882.545403276428,6659.584860557007,22633.50197433983,8344.50991966547,0.0,0,Baixo
13634.67996707413,63,4,0.0,359.927326717126,483.3747706460172,555.4259721398482,4090.403990122239,1824.7610817866664,3315.7952203866625,1070.4727290342057,0.0,0,Baixo
44899.85629006717,56,4,0.0,2114.939184281279,1518.800932409897,1636.492463950892,8979.971258013435,5884.380101364346,13404.323166088216,4610.4390713693865,0.0,0,Baixo
19628.67067541893,48,0,2975.038272323004,875.9271603359191,414.47425793755593,862.9852604398023,2944.3006013128397,2815.279155992628,5598.331482562286,1048.8751023931331,0.02,0,Baixo
15909.224780313156,64,0,0.0,330.2639622150168,358.4354799941758,749.5292256910517,2386.3837170469733,2276.9933645302967,7253.193210202933,812.6956672949714,0.0,0,Baixo
27538.17141567023,43,4,0.0,783.6969857394694,1034.0242044123695,1315.097112457354,4130.725712350534,3623.610365562558,10015.576709434954,1991.451977951064,0.0,0,Baixo
13105.12694811148,57,2,0.0,428.4920512528666,421.7091429751033,453.9791202107343,2621.0253896222966,1507.016415204719,3830.5677917521953,829.5353391714735,0.02,0,Baixo
19264.768037432168,20,0,0.0,509.003271021585,484.8238411812173,908.0830285881829,3852.9536074864336,2592.1004371050585,8162.643244753002,1107.3624074350812,0.0,0,Baixo
11506.304097818129,28,0,0.0,391.0172059048534,402.03897919803927,561.1657547702954,1725.945614672719,1256.642144290213,5178.236792916257,724.6184484973638,0.0,0,Baixo
144456.36476366082,46,1,28754.0815819419,5247.101306766481,6531.250495329627,4886.881626251745,21668.454714549123,15185.161804173438,25672.64444228416,23701.700587718657,1.0,1,Alto
30858.37607548645,44,3,0.0,1098.6734706179225,950.845561781306,1047.2335475603013,9257.512822645936,4157.099811455287,7103.97909231202,3001.4704628252803,0.0,0,Baixo
17140.035344403932,64,1,0.0,595.2936804765004,361.4439928871181,621.3221600923797,3428.0070688807864,2077.6397364642594,5779.815451107446,1417.8422526123,0.0,0,Baixo
35601.26995979022,27,2,4125.368936479733,1619.432838734935,1213.4507079864725,1108.5214438962582,5340.190493968533,4900.0944786187,7957.992102166521,3082.783091173232,0.1,0,Baixo
27421.707435557902,52,3,2143.2770418218142,554.1375423939666,646.6870362166927,1036.1901223158156,4113.256115333686,2849.396031039348,9875.182579340051,2434.405525994938,0.01,0,Baixo
25139.03210031192,64,4,1507.3417765397176,532.4011501888617,711.620887909121,859.3487592698992,5027.806420062385,3760.416235594814,6299.418916429753,2284.260060734627,0.02,0,Baixo
49034.82410454335,40,2,7041.893365556182,2264.867396742699,1203.0526015700038,1568.8544770975848,9806.96482090867,6164.722286694233,9521.150008861274,6653.317542464058,0.96,1,Alto
54992.87050784181,23,2,0.0,2387.0003165667727,1836.8412887363647,2010.1874419392063,10998.574101568363,7952.857697486538,17298.828382798332,6929.865573742696,0.0,0,Baixo
19624.84692373777,28,1,3732.330760453842,826.886790798499,394.7267601184105,669.1012507104458,3924.9693847475546,2434.4624105584817,2585.2465091721533,1682.9755626874507,0.96,1,Alto
18926.1164153266,60,3,3177.4129416534884,532.629033215287,686.8203980558272,710.5426049632476,3785.22328306532,2125.240520719964,2726.196516702279,1273.5627546126673,0.97,1,Alto
24074.56824900033,44,2,0.0,550.82478709426,697.3626719593623,952.4825275774044,7222.370474700099,2794.7804685855112,5075.840699909906,2326.8583402395057,0.0,0,Baixo
4757.205661084376,48,3,0.0,131.082070739384,225.110015549634,144.7005338842542,951.4411322168752,689.2888020371577,1274.991499911314,326.0178808672432,0.0,0,Baixo
8926.679880896065,47,4,1426.875550902315,425.08836507603206,196.4010060239788,389.4039926274409,1785.335976179213,1205.4014333714936,1094.4094042681254,830.1220433015346,0.98,1,Alto
89541.01564051583,20,3,0.0,2643.744732206624,2419.1324481323963,4379.34080366216,17908.203128103167,9811.316551558031,29130.10227230728,10451.908243220088,0.0,0,Baixo
111851.43890660533,30,1,0.0,4204.84180918153,2682.166170733188,4363.704720054892,33555.43167198159,13147.912881546294,21822.89761289826,18330.6681473263,0.08,0,Baixo
24580.87127515132,57,1,0.0,891.9097071486437,716.6392824636332,878.4446428220439,4916.174255030264,2498.4581264254844,9107.604526186256,2199.26282540529,0.0,0,Baixo
47581.44870135085,38,2,6073.278155974789,1013.702860690178,1850.4876191322503,2308.972969299548,9516.28974027017,6284.513564756124,8124.187051835004,5783.507823983728,0.98,1,Alto
38482.26574984241,60,3,0.0,1676.1832378727445,1777.8507101973553,1582.6791680465724,5772.339862476361,4565.120993135913,13481.734735603866,2093.651166676499,0.02,0,Baixo
352236.2194209178,28,1,0.0,10874.993847834588,12422.451118326806,15324.50691643019,70447.24388418357,36187.25440803666,109050.03549876796,74783.41078331707,0.08,0,Baixo
73468.54172149321,62,0,0.0,1572.254902905598,2943.715591246721,2742.4325632724067,14693.708344298642,10375.938275114711,27658.25889058647,10281.257993246836,0.01,0,Baixo
27081.83772289196,20,1,0.0,713.1050423039958,1311.5719065920898,1085.5139613659985,8124.551316867586,3293.491419396257,6129.825090403247,2552.5458912999798,0.0,0,Baixo
13967.944548331316,55,4,0.0,461.9240828515185,506.9693116903017,437.72066825967033,4190.383364499395,1918.7299210681824,2850.822214321588,837.0722732264393,0.01,0,Baixo
8298.214120582428,48,0,0.0,376.6922736727341,401.7495324172309,408.5943614952788,2489.4642361747283,1079.0189776596476,1903.520305388592,735.1535423087502,0.03,0,Baixo
35303.0121510151,41,3,0.0,1082.360353641507,1390.2090167933206,1722.4163447713756,5295.451822652265,4360.321012492872,13062.908949644145,3180.862590993263,0.0,0,Baixo
16380.912506236602,59,2,0.0,632.0896556507361,420.9440047758066,502.9068109841437,3276.1825012473205,1723.725858610943,5078.46252701182,994.1498596617628,0.0,0,Baixo
9615.6734095604,29,0,0.0,342.73741630331267,318.6556223682372,302.3791193840095,1923.13468191208,1264.2000435245752,3943.302693349407,715.8162619017243,0.0,0,Baixo
17884.583312203795,63,1,1377.807055323489,548.0368208795722,647.6871801276819,604.9080920008544,3576.916662440759,2286.2502847006717,4105.63648993258,1158.8370464284114,0.01,0,Baixo
12628.535540525316,60,2,1151.0049265359462,294.473875245837,379.7800575519183,566.3235175200924,3788.5606621575935,1886.8508770405488,922.5338821802234,922.5338821802234,0.53,1,Médio
115689.59389172368,44,2,0.0,5345.655666707104,2544.7428701277627,4318.974626164096,34706.878167517105,14939.717546782493,22348.945240473942,22348.945240473942,0.06,0,Baixo
60734.33489887673,38,2,5606.871424374844,2861.8083695514288,1935.2853068976656,2545.437337255957,12146.866979775346,7720.409210748564,11843.297042647144,6360.403221340813,0.56,1,Médio
29809.265518040364,42,2,0.0,763.3265457280512,802.0818248342977,1160.60374451135,8942.779655412109,4383.2984831117055,6753.783381918118,2125.323969786561,0.0,0,Baixo
98018.15266316597,47,3,14678.554448673309,2182.15868155183,3269.9367656675927,4421.77681506603,19603.630532633197,12151.665346211468,15065.480232781689,11409.751072070543,0.98,1,Alto
31915.50774207905,47,3,5695.4182890649045,1580.685600841254,1185.9280429949315,1230.8890405790007,4787.326161311858,3507.822320360278,6917.75448220464,1664.112114002168,0.76,1,Alto
15061.924764298748,27,3,1062.3568965449003,530.2587380803623,637.6384234470399,551.101759029814,3012.38495285975,1802.161742670839,3308.761848446702,1080.6351641618294,0.0,0,Baixo
101463.2479224741,20,1,0.0,2864.1677062262265,2294.30823477994,4320.894703439605,20292.649584494822,11621.701127214645,34854.50507923977,21085.420025912757,0.01,0,Baixo
46169.77746533711,30,3,0.0,1050.310286442637,1953.545544672224,1565.8771502174443,9233.955493067422,5788.17462280156,14691.330843582413,6767.368129651248,0.0,0,Baixo
13084.135400799774,44,2,0.0,507.3719659476671,331.19833487290623,490.5743477319425,2616.827080159955,1885.985608535668,3770.847334693826,716.174913799606,0.0,0,Baixo
25762.66727590661,35,0,0.0,1029.9802280232689,1100.0619961724549,880.0559084898895,3864.400091385991,2586.714450236644,11400.758775376178,2437.06978240699,0.01,0,Baixo
14890.19256257318,62,0,818.8874572494503,683.7546656747747,330.8336111303743,570.0474700321189,2233.528884385977,1882.6898540097857,5595.05527524742,961.3847697381004,0.0,0,Baixo
9924.015194262302,41,0,1257.6186815876213,243.00241051038216,453.3796646983878,470.73689061569326,1984.8030388524603,1275.2125006176914,2392.5174008085787,523.6600566882637,0.76,1,Alto
62937.3268723099,63,0,0.0,3104.073773703245,2543.975362423553,2857.640947663483,18881.19806169297,7179.953950288224,18365.17884048449,8433.696314551175,0.1,0,Baixo
138203.97782703442,31,0,25521.93378893815,6076.659002107972,4102.934966877675,5801.875147636169,20730.596674055163,17547.04993123898,34434.85799608627,28431.19304102779,0.99,1,Alto
9799.617189394034,56,4,0.0,472.4701191762314,198.52965484267503,365.27609533912295,2939.88515681821,1418.290014536994,1480.465691522033,902.167355162612,0.66,1,Alto
47067.03071102441,61,0,9139.430782124286,1146.1805561837011,1019.8735744559896,1453.2167509114463,9413.406142204882,6739.645440823399,9007.28520301795,6426.62481817394,0.93,1,Alto
17826.450302144305,21,0,2170.5136062934043,802.9785547834678,851.3061790300984,580.6808810885896,3565.290060428861,1959.6457264699752,4588.216263745715,1127.620533115552,0.76,1,Alto
20317.79442313092,33,0,1777.0864360562502,814.2488242002894,1008.4184282032978,763.2291822786109,6095.338326939275,2562.253150175168,3362.016267125411,1418.538920224353,0.7,1,Alto
18676.80243461065,27,1,3082.307000843719,494.36021427893246,502.07426513140496,578.427344185859,2801.5203651915976,2550.7995796728987,3125.085043727508,1137.9225035198122,0.16,0,Baixo
15029.347143345338,54,4,0.0,672.7841179301271,353.2857222438071,486.5471886156993,2254.4020715018005,2218.177084335377,5676.742085438298,1339.0215264796195,0.01,0,Baixo
31187.41612152738,44,0,0.0,1320.9038356623769,885.4167671706821,1381.5525234451484,4678.112418229107,4289.502388283869,12441.105616738652,1824.8759334260155,0.0,0,Baixo
15431.907607810756,18,3,0.0,600.3387972165143,480.521838116677,761.6076194016072,4629.572282343227,2053.272632667766,2770.356799437084,1278.2936105809245,0.02,0,Baixo
37246.68107826645,22,1,2808.4158783659664,1847.4034002621147,1377.6965605413234,1485.8946779937437,7449.336215653289,4179.698034012934,8756.316675378279,2275.200780975808,0.02,0,Baixo
28818.1931444193,30,4,0.0,1104.052039222227,1407.9760029819554,963.9188639700136,4322.728971662895,3612.287405211353,10109.834278173086,2019.4592850032589,0.64,1,Alto
24780.05124430081,62,3,4301.852240239753,944.6329392989616,512.812964521217,1206.0003907630037,7434.015373290242,2970.0732277036627,2216.1097482631667,2197.234192818445,0.96,1,Alto
14514.475358308173,20,3,0.0,560.0479728868224,510.2988090951112,440.284267749604,2902.8950716616346,1744.4691784037025,4382.448812401504,842.473728882941,0.01,0,Baixo
18911.691282725413,34,1,3411.3831238974385,687.3448857320811,772.6124453236215,799.9492794438285,3782.338256545083,2129.547174675381,2566.0311629762164,1800.007529477998,0.99,1,Alto
54899.83605826424,36,3,5307.905771858,2672.212202858529,1575.7041254848336,2385.320641672714,16469.950817479268,6406.860902478062,6712.574491785766,6712.574491785766,0.16,0,Baixo
44787.59177553026,54,2,0.0,2102.8453459377592,1422.313497300633,2163.548038633281,6718.138766329538,6145.271977037615,14819.5691025758,4544.235438653169,0.0,0,Baixo
13724.096903133384,22,1,1063.767049969568,569.3248609624142,430.8987047334047,682.1280714428628,4117.229070940015,1645.6699096739455,1536.8206665811322,1143.2742357552288,0.13,0,Baixo
32481.257348263924,64,1,2166.343161853007,1457.5427616799795,1159.443654816179,1193.7751262400368,6496.251469652785,3350.60028844559,10069.094557611885,2363.898309011816,0.04,0,Baixo
54724.25776715839,59,2,0.0,1753.241538932834,1898.015879787456,1666.2663874531022,10944.851553431678,5608.267726086729,19334.205352497494,6682.608494527395,0.0,0,Baixo
7890.607726252217,61,1,1116.362971794181,387.5768614070911,173.13697287027398,270.154374533941,1578.1215452504434,868.9300293885316,1392.7453476661967,454.8890840974169,0.45,0,Médio
46334.44030101982,41,3,0.0,1875.0736840770985,1354.533523514643,1851.789131407497,13900.332090305948,5152.95493153166,9491.835310059876,6380.467862173588,0.0,0,Baixo
17656.400893760463,60,3,0.0,856.2976148757651,565.7048885694576,790.7670520622252,3531.280178752093,2596.860162392048,5084.039879698234,1601.1968010394592,0.0,0,Baixo
47355.18496229607,50,3,0.0,1645.370272531198,1244.8651135582406,2293.7430115012926,7103.277744344409,6108.791124449343,17700.662205202785,4928.536056555873,0.0,0,Baixo
16290.629356990275,38,2,0.0,330.52490180708554,627.0827831810777,640.6593021961168,2443.5944035485413,2280.3100679558524,6039.704218330302,1399.0169383253049,0.0,0,Baixo
7080.125978569164,20,3,0.0,182.0402261623417,281.23371956463296,348.0092956129754,1416.0251957138328,742.3270809868201,2313.71792175443,460.9232564762783,0.02,0,Baixo
8159.34120761264,21,2,0.0,335.56308016082977,271.28806343833764,337.44994357254336,1631.868241522528,865.7043156671712,2688.7706770303066,682.0287753513859,0.0,0,Baixo
31176.522855672883,49,2,0.0,1104.9968149383203,909.2711921908972,1436.9941951808655,4676.4784283509325,3231.9578702900767,12202.943327939458,2743.733228785573,0.0,0,Baixo
36928.19616773313,41,2,0.0,1626.950891935834,1287.8962321369506,1450.1568674712655,7385.639233546626,4861.049542586678,12408.39689548034,2875.136977293026,0.0,0,Baixo
14552.227600339444,52,1,0.0,426.59602918906126,600.8968448252991,450.5081198230828,2910.445520067889,1876.3838915232093,4074.554963671812,993.0413005842818,0.0,0,Baixo
50002.417221223135,35,4,9864.484296908204,2396.200113023292,1609.7080323240384,1821.2240781378875,7500.36258318347,5962.318749880472,9276.05740296522,6342.442251784405,0.96,1,Alto
7940.540387696535,20,2,0.0,177.63132440161945,207.65304940536905,268.6164874404355,1588.108077539307,824.7345646801112,2936.828177156711,498.8327321135765,0.0,0,Baixo
28455.274611686724,56,3,0.0,1311.3799542560027,1127.3100848622828,1034.104758076891,8536.582383506016,3463.6690449929333,5718.317947019328,2107.836145681334,0.03,0,Baixo
11385.99876260717,43,2,1333.052223734055,442.0749712402579,403.18115800657824,408.54666714805353,2277.199752521434,1360.565597981208,2739.285741520016,1102.9913539102065,0.05,0,Baixo
17809.43717939,41,0,0.0,803.7739342164549,715.1177667704071,680.6452215505168,5342.831153816999,1869.4202395893924,5382.878258621151,1191.2389798611243,0.0,0,Baixo
31159.41101029561,18,1,0.0,1259.9187012848786,732.2981107127235,1448.0161751456922,4673.911651544341,3664.539558749069,10873.722862054516,2331.6207120685613,0.0,0,Baixo
15072.421593866376,51,3,1349.604467547621,689.8383957988341,495.6652397319312,699.2504064253669,3014.484318773275,2138.3238167802438,2219.195958340973,1490.139840202144,0.16,0,Baixo
22055.30023061378,29,1,3840.719984590912,761.976279016335,538.3427995765865,885.7732290006612,3308.2950345920667,3193.2678456773165,3436.151571437568,1704.642956588897,0.94,1,Alto
67103.1930332321,34,1,0.0,2459.087369479465,1802.450892243382,2365.986083957866,20130.95790996963,7548.057784155062,12726.43928233676,9604.769921407704,0.06,0,Baixo
18909.8676942514,38,0,2968.861327797264,385.75507013257305,740.7406400908336,747.2134184866651,2836.4801541377096,2160.251758397288,4981.181198302011,1242.1835715866207,0.0,0,Baixo
58542.38789825895,38,2,0.0,2527.3179622892503,2347.1743049064057,2582.578072743413,11708.47757965179,6689.551645103522,18751.74446194197,6063.808451939991,0.01,0,Baixo
12151.24821112859,20,3,0.0,283.8039199528839,444.48833396066345,572.4672887501306,1822.6872316692884,1595.6689271399691,4494.109956895776,627.7459792373072,0.0,0,Baixo
45834.66689904417,61,4,0.0,1759.1117992389738,2281.2946086038173,1687.57316500351,9166.933379808834,5441.038754434739,15054.685192143244,5293.916311926014,0.02,0,Baixo
95054.67745468236,45,1,5806.017224356367,3170.433372353388,2509.180326964957,4227.549104780785,19010.935490936477,12689.182672186163,25605.379032633355,13114.725834385768,0.01,0,Baixo
4153.211047996678,42,4,0.0,203.91196220433488,117.57784137564398,158.65646708232973,1245.9633143990034,416.76749044485376,1025.970433151379,343.6154960200522,0.03,0,Baixo
15858.112155079814,61,4,0.0,478.7869836087486,330.3303186588337,552.6455113696398,4757.433646523944,2074.712752217265,3403.715689306149,1357.9421919634349,0.01,0,Baixo
47601.062547113695,23,2,0.0,1984.6108790693245,2158.1610344359524,1757.173750837707,9520.21250942274,5676.524445792741,14175.505372109488,6837.365454938983,0.01,0,Baixo
25502.10691395233,59,4,2271.6308205905907,1109.1880269178318,968.8007330554424,769.5250428554508,7650.6320741857,3350.1845962573734,1733.2083249745228,1733.2083249745228,0.32,0,Médio
40371.09587848103,47,3,0.0,1995.7334762661417,1320.3926314814478,1597.393742042559,8074.219175696206,5885.861441235041,12030.074844317656,4549.525206191971,0.01,0,Baixo
18504.41278000012,49,2,0.0,462.1452367490343,493.4887700928559,616.9850298580972,3700.882556000024,2740.873991489396,5843.457248061051,1310.6051054704146,0.0,0,Baixo
32151.82491655414,39,4,3407.159323445894,1397.5775982529274,1143.7563175576747,1064.020758570639,6430.364983310828,4100.724387520054,7199.5706751825055,2992.8595900880578,0.22,0,Baixo
26487.04096908861,55,2,2184.744897204797,819.1233589214485,795.8745535218864,1058.3097022025952,7946.112290726584,2882.8297909963244,5264.876617245551,2115.497105400884,0.03,0,Baixo
76357.25354302666,31,3,0.0,2427.025309564768,2114.277342924322,2553.9648589773265,15271.450708605333,11172.404696517196,25489.2957036565,10141.851083247664,0.0,0,Baixo
36771.90330085824,51,1,0.0,1331.2223151125845,1745.0233362413014,1785.0426691233342,5515.785495128735,4560.469659308981,13578.040403112314,3359.843712225344,0.0,0,Baixo
39302.16126259713,60,0,0.0,1246.4572300275609,1850.1371119782573,1399.3073735146984,7860.432252519427,4639.9685259476,15531.711571953329,2400.115868709864,0.01,0,Baixo
21578.464614622702,64,2,3936.682453468983,775.4551685946823,750.4563514208274,711.8549450520435,4315.692922924542,2311.889403197087,2914.530839457515,2117.2647126225406,0.93,1,Alto
20309.98023455864,43,0,1585.2268211381563,703.8426524518756,947.3306033937092,1006.009906497438,4061.9960469117273,2958.8597949565906,5619.957957537767,1526.009804322291,0.03,0,Baixo
21224.38658957612,57,1,0.0,491.8052603860969,637.9671237366912,723.7356574900466,4244.877317915223,3147.167081461713,5840.294631888008,1627.5816460506037,0.0,0,Baixo
41130.87662629466,30,3,6949.476556712997,852.0390738128766,1998.4747050328672,1908.305709940069,12339.262987888398,6094.683011968757,1283.6281511229315,1283.6281511229315,0.99,1,Alto
21421.815036042168,47,1,3453.4596033795533,475.2920343062149,767.712030256574,754.0709724749897,6426.5445108126505,2638.960104847667,2365.7482628638827,1147.650439152049,1.0,1,Alto
37826.77810066326,36,0,0.0,1542.0559561768782,1562.1093540494603,1239.8340662051564,7565.355620132652,5394.020628809236,12412.722469902874,2116.1309905446437,0.04,0,Baixo
157829.92363676365,59,3,8178.716316761994,6509.779898014125,5465.897342992521,6810.562307596499,31565.98472735273,21327.81299264372,37051.44259136592,34151.98718884992,0.08,0,Baixo
60225.57791624622,58,4,0.0,1806.8385657085023,2454.36520245102,2384.9498920610754,12045.115583249244,7432.428700081778,17758.605172074145,8419.815717038535,0.0,0,Baixo
23112.61462013258,56,4,0.0,589.2455444877434,676.4417283138777,920.7471744769606,4622.522924026516,3270.045963139663,6462.422183805033,1565.8277501902232,0.0,0,Baixo
78427.02067098343,20,2,0.0,3189.275498258164,3328.8685600117337,3620.985724935538,23528.106201295028,9685.15119535626,18883.818716844493,10079.06088507373,0.05,0,Baixo
21644.190543022767,48,4,1988.2270723936165,541.5501226734829,485.4272916184793,893.3963853508003,4328.838108604554,3015.915099990089,4655.471616700932,1711.0495016231032,0.01,0,Baixo
5874.951199454373,29,0,743.7941685924471,257.9229534987997,193.09257298287832,228.6523241570887,1174.9902398908746,867.6385713189709,1433.353744228024,401.9031635522621,0.03,0,Baixo
13392.94844405708,32,4,1109.9811250966015,477.74113487156535,663.639119758096,416.3188634233925,2678.5896888114166,1782.9819831341702,3029.3343206922145,1046.5839857426038,0.01,0,Baixo
6716.477562363885,62,2,0.0,141.4294585757178,207.55692747214525,233.98096393476013,1007.4716343545828,985.629705997435,2242.9669637699963,440.55021378015925,0.0,0,Baixo
22646.076057562543,55,3,0.0,692.6630148770911,941.7548814888814,745.6667009513549,3396.911408634381,2869.357463317322,8155.387632324151,1974.547635339215,0.01,0,Baixo
30445.313827254427,57,4,5257.735464343152,1450.9485048050324,1513.2233272201674,931.6184441839716,4566.797074088164,3391.427788762467,6309.660643446838,2300.7714293959816,0.91,1,Alto
114703.12072516057,31,2,8049.752778027431,4490.892261890225,3182.846621252335,4439.081354047664,34410.936217548166,14707.81570150302,20595.853207174776,20595.853207174776,0.05,0,Baixo
38967.9409311519,52,4,0.0,1789.4023151024169,1943.6584602544503,1927.3469464205064,7793.5881862303795,4961.645061789791,12080.329218863742,3183.303609503259,0.01,0,Baixo
25176.649520300485,33,4,0.0,1068.3423099900076,1249.947707222032,1067.0323080371563,5035.329904060098,2848.3094352118515,8896.069900075183,2065.618127961093,0.0,0,Baixo
58248.70419441592,41,0,4368.125420147233,2384.7819384471045,2473.810732973751,2672.7708080498696,8737.305629162387,7822.652452118075,19653.43031700204,6175.793690708896,0.03,0,Baixo
5115.571556723162,34,2,0.0,111.3936118855154,205.99443882328487,214.31355998735876,1023.1143113446324,551.2808408604669,1821.6137371663797,404.985401301973,0.0,0,Baixo
36222.80990061588,35,2,0.0,1304.3307868072568,1555.0312445623244,1402.1394052002777,10866.842970184764,4503.168354716053,6690.8415971570175,2334.0294277294183,0.05,0,Baixo
55583.67465184951,59,1,7685.278952831087,1745.873250995647,2156.211459555725,1826.4350015048965,11116.734930369905,6243.873133713573,10891.543981586923,6271.18761025372,0.98,1,Alto
9191.952610691049,34,1,492.0270252245824,332.1430731403024,440.13665305632594,322.45660780822004,2757.5857832073148,1369.5772110392495,1458.313064756616,590.6785408984035,0.03,0,Baixo
74903.49983703443,33,2,0.0,2273.332755399639,1871.2443618265563,2952.145429962565,11235.524975555163,8243.492307380484,30403.187897470238,10179.88761939434,0.01,0,Baixo
39330.272212287375,38,0,0.0,1935.406592171846,1440.1052014525806,1768.5407055042622,7866.0544424574755,5799.256157674011,13124.594363028003,2123.4964945265788,0.01,0,Baixo
21519.66246678254,41,4,4281.578330120437,1033.9342163393271,548.3458077872154,989.0774228316002,4303.9324933565085,3151.892339875552,2437.335277183254,1397.7011952409723,0.98,1,Alto
49770.52167578439,51,3,0.0,2308.151473264349,1327.2730480362827,2118.58653841504,14931.156502735315,5863.428970475219,11515.712588332332,5556.376562458807,0.03,0,Baixo
184518.85768008212,53,4,23903.78953713346,4880.630576034504,8949.491417058829,7968.672168468548,36903.77153601643,18626.542825905268,35598.60853121089,35243.10573390288,0.97,1,Alto
34698.289289008455,60,3,0.0,1421.9309070558893,977.8143287439837,1071.0457985943096,6939.657857801692,4736.750597299067,10617.813418841251,3049.776744499925,0.0,0,Baixo
36589.958714476496,44,0,0.0,1666.4894624624171,1738.8450007553738,1473.5583847214402,7317.9917428952995,3946.970968919639,14395.531733306358,3177.107541953467,0.0,0,Baixo
20774.134142811545,56,1,3069.2076697448097,796.4300876959352,956.3228048436443,1009.0997916002748,3116.120121421732,2740.370232697835,4382.051692918987,2010.8273089757597,0.09,0,Baixo
15200.402170539332,34,2,0.0,662.1971001303561,355.502920455102,693.8839816083807,3040.0804341078665,1671.374656965313,4309.066750319169,1357.4477133678613,0.0,0,Baixo
58292.06833144397,42,0,0.0,2106.115059441601,2697.917868615995,2786.536733346003,11658.413666288796,5892.6572082022885,22177.00643721785,6143.58585361215,0.01,0,Baixo
15124.717422539332,55,3,1329.6408066013391,522.2143529339301,412.64927143118217,512.69496378788,2268.7076133809,1539.107286690959,4390.664244326896,1057.5661789110377,0.0,0,Baixo
31767.7102011956,59,2,0.0,1282.6405773275626,1556.671555520578,1492.831172709351,6353.542040239121,4193.847545194317,8481.333639295335,3103.692495047744,0.08,0,Baixo
20472.27279925437,38,3,0.0,586.0910798555094,1009.6473798672126,762.4687657171716,4094.454559850874,2895.5271292157486,5823.026187410547,1254.5543896846318,0.0,0,Baixo
44008.431574758615,21,4,8502.072707406724,2059.6334214927742,1814.3625035100024,1839.0818870510368,8801.686314951723,6314.344653717714,4769.293774507205,4695.146508160532,1.0,1,Alto
39178.458429573046,42,4,3923.834858224317,1160.7580190948202,1116.657577293702,1778.4163086370806,7835.6916859146095,5130.8383113014825,9724.420020175045,3205.7817201431885,0.04,0,Baixo
68801.7607610181,47,4,4759.386984635014,1497.0525215169775,1832.4745757763264,2610.492863508387,13760.35215220362,8043.787164236501,15873.65552272545,9605.07027910361,0.04,0,Baixo
19949.104648979755,50,2,0.0,820.2552043745608,889.6762140142569,670.0022868271561,5984.731394693927,2565.5368743653903,3701.691515206212,1689.145001030775,0.15,0,Baixo
24174.477634373485,56,1,0.0,1147.7736136466478,615.8144569963898,1207.9295497857186,4834.895526874697,3227.093920337296,8163.794762487711,1571.8142660348983,0.01,0,Baixo
13710.835176422534,43,1,1621.1430891889224,428.4417965290493,428.6668405809333,428.3682609937768,4113.25055292676,1795.571787817922,1076.7739069115887,1076.7739069115887,0.98,1,Alto
21026.06321366283,42,3,0.0,570.471154206168,553.6640512648107,970.2401230847364,6307.8189640988485,2351.575546581421,5286.698190168712,1280.6074134727855,0.0,0,Baixo
40570.36102915505,33,1,2803.139463085332,1377.7746228947092,946.4619530443284,1987.5713577180256,12171.108308746514,5296.593874406517,4278.815772397276,4278.815772397276,0.1,0,Baixo
54970.03810004274,41,1,0.0,2513.2071648483065,1752.9517706206746,2449.5175160943136,10994.007620008548,6635.62377402653,15651.452448125508,8219.179506287586,0.0,0,Baixo
14345.913416639722,22,3,0.0,549.3186340393404,693.5052035822722,582.4325780682769,4303.774024991916,1759.18602417398,2598.9691945489903,1154.707556477474,0.8,1,Alto
60152.44667061789,59,3,0.0,2178.6466338742275,2064.714618772407,2241.720258510446,9022.867000592683,8104.264675483909,20222.09989786208,7816.482785341085,0.01,0,Baixo
88739.72692573012,56,3,0.0,4313.812556045216,3138.327542736501,2827.325079415405,17747.945385146024,11787.180212946549,22914.26830963786,12783.204029683246,0.02,0,Baixo
41760.26562228757,30,2,0.0,1450.592000993185,1953.6230885418515,1907.8047441065787,8352.053124457514,4593.59050184339,12738.123240096022,5696.057624026809,0.0,0,Baixo
134643.969491574,47,3,26164.413239207894,3548.674994189618,6278.455609566474,6035.099585448657,26928.793898314805,13472.947765148456,14139.22434933814,14139.22434933814,0.99,1,Alto
16153.972947875038,24,2,0.0,466.56830522454834,792.1908960538385,541.8931103609325,4846.191884362511,2305.917683609918,3678.8404195197054,912.7299507146444,0.03,0,Baixo
11083.678480127572,64,2,1393.7526861937376,383.0449979112848,415.94321344872856,428.693476594995,1662.551772019136,1495.9828623230742,1992.1703236137564,913.315733727388,0.9,1,Alto
7229.8709193933455,34,2,0.0,233.83537025458156,154.53153373976787,270.86242377902425,2168.961275818004,1045.5389557748583,1865.603028155156,683.645789370537,0.01,0,Baixo
99288.80552942104,44,3,0.0,3245.5052363428645,2352.9392876389966,3966.225708176708,29786.64165882631,11266.146724897142,24260.117923742204,10519.658146750786,0.0,0,Baixo
50637.37331610115,52,1,7090.982992078023,1570.434861976919,1878.7033610697747,1857.0621930199927,10127.47466322023,7561.929119668182,7814.489480246237,6643.0342487931,0.99,1,Alto
28695.193788705947,22,1,0.0,1391.406228021477,723.0167937401654,1145.885243506186,5739.038757741189,3490.568469842574,7995.2980066466225,2416.9273757690994,0.0,0,Baixo
